VacunacionId,VacunacionFecha,hora,VacunacionContra,timestamp,vacunaNombre,VacunaMarca,temperatura,peso,referencia,notaCaja,timestamp,timestamp,VacunacionMascotaId,referenciaId
21183,2022-07-19,00:00:00,RCP L491967 7/10/22Rabia L492997 03/12/22,2000-01-01 00:00:00,RCP + RABIA,BOEHRINGER,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8337,2
21184,2022-07-20,00:00:00,DP A184C01 06/23,2000-01-01 00:00:00,DP,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8471,2
21185,2022-06-29,00:00:00,sin detalles,2000-01-01 00:00:00,DP,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8472,2
21186,2022-07-20,00:00:00,DHPPi A657E01 08/23Lepto A449B01 4/22,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8472,2
21187,2022-07-20,00:00:00,Rabia A575A03 01/25,2000-01-01 00:00:00,RABIA,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,5166,2
21188,2022-07-20,00:00:00,Rabia A575A03 01/25,2000-01-01 00:00:00,RABIA,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,2523,2
21189,2022-07-20,00:00:00,RCP L491967 7/10/22Rabia L492997 03/12/22,2000-01-01 00:00:00,RCP + RABIA,BOEHRINGER,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8476,2
21190,2022-07-15,00:00:00,canigen puppy,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8478,2
21191,2022-07-21,00:00:00,DHPPi A657E01 08/23LR A217C01 4/24,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,5063,2
21192,2022-07-21,00:00:00,DHPPi A657E01 08/23,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8384,2
21193,2022-07-22,00:00:00,DHPPi A657E01 08/23LR A217C01 4/24,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,3820,2
21194,2022-07-22,00:00:00,DHPPi A657E01 08/23Lepto A449B01 4/22,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8300,2
21195,2022-07-22,00:00:00,DHPPi A657E01 08/23Lepto A449B01 4/22,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8487,2
21196,2022-06-04,00:00:00,vanguard 5/cv,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8487,2
21197,2022-06-25,00:00:00,vanguard 5/cv,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8487,2
21198,2022-07-22,00:00:00,DP A184C01 06/23,2000-01-01 00:00:00,DP,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8382,2
21199,2022-07-22,00:00:00,DHPPi A657E01 08/23,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8387,2
21200,2022-07-22,00:00:00,DHPPi A657E01 08/23LR A217C01 4/24,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,7361,2
21201,2022-07-22,00:00:00,dhppi,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8386,2
21202,2022-07-23,00:00:00,DHPPi A657E01 08/23,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8375,2
21203,2022-07-23,00:00:00,DHPPi A657E01 08/23,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8376,2
21204,2022-07-23,00:00:00,DHPPi A657E01 08/23,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8355,2
21205,2022-07-23,00:00:00,DHPPi A657E01 08/23LR A217C01 4/24,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8488,2
21206,2022-07-25,00:00:00,DHPPi A657E01 08/23,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8247,2
21207,2022-07-25,00:00:00,Rabia A575A03 01/25,2000-01-01 00:00:00,RABIA,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8131,2
21208,2022-07-25,00:00:00,DHPPi A657E01 08/23LR A217C01 4/24,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8244,2
21209,2022-07-25,00:00:00,DHPPi A657E01 08/23,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8399,2
21210,2022-07-26,00:00:00,DHPPi A657E01 08/23LR A217C01 4/24,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8494,2
21211,2022-07-26,00:00:00,DHPPi A657E01 08/23Lepto A449B01 4/22,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8096,2
21212,2022-07-26,00:00:00,DHPPi A657E01 08/23Lepto A449B01 4/22,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8234,2
21213,2022-07-26,00:00:00,rabia,2000-01-01 00:00:00,RABIA,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,112,2
21214,2022-07-26,00:00:00,dhppirl,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,6370,2
21215,2022-07-26,00:00:00,rldhppi,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,7753,2
21216,2022-07-26,00:00:00,DHPPi A657E01 08/23Lepto A449B01 4/22,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8320,2
21217,2022-07-27,00:00:00,DHPPi A657E01 08/23,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8496,2
21218,2022-07-27,00:00:00,DHPPi A657E01 08/23,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8504,2
21219,2022-07-27,00:00:00,DHPPi A657E01 08/23Lepto A449B01 4/22,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8400,2
21220,2022-07-27,00:00:00,sin detalles,2000-01-01 00:00:00,DP,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8497,2
21221,2022-07-28,00:00:00,DHPPi A657E01 08/23LR A217C01 4/24,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,5167,2
21222,2022-07-28,00:00:00,dhppi A657E01 8/23LR A217C01 4/24,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8509,2
21223,2022-07-28,00:00:00,DHPPi A657E01 08/23LR A217C01 4/24,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8477,2
21224,2022-07-28,00:00:00,sin detalles,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8344,2
21225,2022-07-29,00:00:00,DHPPi A657E01 08/23,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8417,2
21226,2022-07-29,00:00:00,DHPPi A657E01 08/23Lepto A449B01 4/22,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8252,2
21227,2022-07-29,00:00:00,Rabia A575A03 01/25,2000-01-01 00:00:00,RABIA,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,6155,2
21228,2022-07-29,00:00:00,DHPPi A657E01 08/23Lepto A449B01 4/22,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8310,2
21229,2022-07-30,00:00:00,DHPPi A657E01 08/23LR A217C01 4/24,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,536,2
21230,2022-07-30,00:00:00,DHPPi A657E01 08/23LR A217C01 4/24,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,1284,2
21231,2022-07-30,00:00:00,DHPPi A657E01 08/23LR A217C01 4/24,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8515,2
21232,2022-07-30,00:00:00,DHPPi A657E01 08/23,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8261,2
21233,2022-07-30,00:00:00,DHPPi A657E01 08/23LR A217C01 4/24,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,4886,2
21234,2022-07-30,00:00:00,DHPPi A657E01 08/23LR A217C01 4/24,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8003,2
21235,2022-07-30,00:00:00,DHPPi A657E01 08/23LR A217C01 4/24,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8004,2
21236,2022-07-30,00:00:00,DP A184C01 06/23,2000-01-01 00:00:00,DP,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8520,2
21237,2022-08-01,00:00:00,Rabia A575A03 01/25,2000-01-01 00:00:00,RABIA,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8160,2
21238,2022-08-01,00:00:00,DP A184C01 06/23,2000-01-01 00:00:00,DP,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8522,2
21239,2022-08-01,00:00:00,DHPPi A657E01 08/23,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8523,2
21241,2022-02-21,00:00:00,DHPPi A651B01 06/23Lepto A459BC1 2/23,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,2092,2
21242,2022-08-01,00:00:00,Rabia A575A03 01/25,2000-01-01 00:00:00,RABIA,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,2092,2
21243,2022-08-01,00:00:00,DHPPi A657E01 08/23LR A217C01 4/24,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8321,2
21244,2022-07-22,00:00:00,sin detalles,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8368,2
21245,2022-08-01,00:00:00,DHPPi A657E01 08/23LR A217C01 4/24,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,2443,2
21246,2022-08-02,00:00:00,DHPPi A657E01 08/23LR A217C01 4/24,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,4660,2
21247,2022-08-02,00:00:00,RCP L491967 7/10/22Rabia L492997 03/12/22,2000-01-01 00:00:00,RCP + RABIA,BOEHRINGER,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,4561,2
21248,2022-08-02,00:00:00,DHPPi A657E01 08/23Lepto A459C01 2/23,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,1371,2
21249,2022-08-02,00:00:00,DHPPi A657E01 08/23LR A217C01 4/24,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,5428,2
21250,2022-08-02,00:00:00,DHPPi A657E01 08/23LR A217C01 4/24,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,2937,2
21251,2022-08-02,00:00:00,DHPPi A657E01 08/23LR A217C01 4/24,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,2938,2
21252,2022-08-02,00:00:00,DHPPi A657E01 08/23Lepto A459C01 2/23,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8420,2
21253,2022-08-03,00:00:00,DHPPi A657E01 08/23,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8424,2
21254,2022-08-03,00:00:00,DHPPi A657E01 08/23,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8425,2
21255,2022-08-03,00:00:00,DHPPi A657E01 08/23Lepto A459C01 2/23,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8305,2
21256,2022-08-03,00:00:00,sin detalles,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8217,2
21257,2022-08-04,00:00:00,dhppi,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8340,2
21258,2022-08-05,00:00:00,dhppi A657E01,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8449,2
21259,2022-08-05,00:00:00,dhppi A657E01RL A217C01,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,5064,2
21260,2022-08-05,00:00:00,DHPPI A657E01,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8380,2
21261,2022-08-05,00:00:00,sin detalles,2000-01-01 00:00:00,RCP + RABIA,BOEHRINGER,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8256,2
21262,2022-08-05,00:00:00,dhppi,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8478,2
21263,2022-08-05,00:00:00,rcp L493250 9/10/22,2000-01-01 00:00:00,PUREVAC,BOEHRINGER,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8512,2
21264,2022-08-05,00:00:00,rcp rabia,2000-01-01 00:00:00,RCP + RABIA,BOEHRINGER,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8415,2
21265,2022-08-06,00:00:00,RL A217C01DHPPI A657E01,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,6592,2
21266,2022-08-06,00:00:00,dhppi,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8513,2
21267,2022-08-08,00:00:00,raibia,2000-01-01 00:00:00,RABIA,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,5585,2
21268,2022-08-08,00:00:00,rabia,2000-01-01 00:00:00,RABIA,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,5900,2
21269,2022-08-10,00:00:00,PUREVAX L493250 09-10-2022,2000-01-01 00:00:00,PUREVAC,BOEHRINGER,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8464,2
21270,2022-08-09,00:00:00,sin detalles,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8546,2
21271,2022-08-09,00:00:00,sin detalles,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8421,2
21272,2022-08-11,00:00:00,DHPPI A657E01 08-2023LEPTO A459C01 02-2023,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8543,2
21273,2022-08-11,00:00:00,DHPPI A657E01 08-2023LEPTO A459C01 02-2023,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,2541,2
21274,2022-08-11,00:00:00,DHPPI A657E01 08-2023LEPTO A459C01 02-2023,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,5147,2
21275,2022-08-11,00:00:00,DP PUPPY  A186B01 10-2023,2000-01-01 00:00:00,DP,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8548,2
21276,2022-08-11,00:00:00,PUPPY DP A186B01 10-2023,2000-01-01 00:00:00,DP,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8549,2
21277,2022-08-11,00:00:00,PUPPY DP A186B01 10-2023,2000-01-01 00:00:00,DP,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8550,2
21278,2022-08-11,00:00:00,purevax L493250 09-10-2022,2000-01-01 00:00:00,PUREVAC,BOEHRINGER,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8529,2
21279,2022-08-11,00:00:00,dhppi A657E01 08-2023RL A217C01 04-2024,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,2727,2
21280,2022-08-17,00:00:00,DHPPi A657E01 8/23RL A217C01 4/24,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,3039,2
21281,2022-08-20,00:00:00,DHPPi A657E01 8/23,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8528,2
21282,2022-08-22,00:00:00,DHPPi A657E01 8/23Lepto A459C01 02/23,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8523,2
21283,2022-08-24,00:00:00,DHPPI A657E01 08-2023,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8478,2
21284,2022-08-24,00:00:00,DHPPi A657E01 8/23RL A217C01 4/24,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8554,2
21285,2022-08-24,00:00:00,DHPPi A657E01 8/23RL A217C01 4/24,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8553,2
21286,2022-08-27,00:00:00,DHPPi A657E01 8/23Lepto A459C01 02/23,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8513,2
21287,2022-08-30,00:00:00,DHPPi A657E01 8/23RL A217C01 4/24,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8421,2
21288,2022-08-30,00:00:00,DHPPi A657E01 8/23RL A217C01 4/24,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,6836,2
21289,2022-08-30,00:00:00,DHPPi A657E01 8/23RL A217C01 4/24,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,4801,2
21290,2022-08-30,00:00:00,DHPPi A657E01 8/23,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8555,2
21291,2022-08-30,00:00:00,DHPPi A657E01 8/23,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8556,2
21292,2022-08-30,00:00:00,RCP L49325 09/10/22Rurevax Rabies L492997 3/12/22,2000-01-01 00:00:00,RCP + RABIA,BOEHRINGER,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8256,2
21293,2022-08-30,00:00:00,DHPPi A657E01 8/23,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8557,2
21294,2022-08-30,00:00:00,DHPPi A657E01 8/23,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8559,2
21295,2022-08-30,00:00:00,DHPPi A657E01 8/23Lepto A459C01 02/23,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8546,2
21296,2022-08-31,00:00:00,DHPPi A657E01 8/23,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8471,2
21297,2022-08-31,00:00:00,DHPPi A657E01 8/23,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,4677,2
21298,2022-09-01,00:00:00,DHPPi A657E01 8/23,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8548,2
21299,2022-09-01,00:00:00,DHPPi A657E01 8/23,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8549,2
21300,2022-09-07,00:00:00,DHPPi A657E01 8/23RL A217C01 4/24,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8525,2
21301,2022-09-07,00:00:00,DHPPi A657E01 8/23RL A217C01 4/24,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8387,2
21302,2022-09-07,00:00:00,DHPPi A657E01 8/23RL A217C01 4/24,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8399,2
21303,2022-09-07,00:00:00,DHPPi A657E01 8/23Lepto A459C01 02/23,2000-01-01 00:00:00,DHPPI + LEPTO,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8497,2
21304,2022-09-08,00:00:00,DHPPi A657E01 8/23RL A217C01 4/24,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8504,2
21305,2022-09-10,00:00:00,DHPPi A657E01 8/23,2000-01-01 00:00:00,DHPPI,INTERVET,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,8528,2
21306,2022-09-10,00:00:00,DHPPi A657E01 8/23RL A217C01 4/24,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,7066,2
21307,2022-09-10,00:00:00,DHPPi A657E01 8/23RL A217C01 4/24,2000-01-01 00:00:00,HEXADOG,MERIAL,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,7067,2
21308,2022-09-10,00:00:00,RCP L49325 09/10/22Rurevax Rabies L492997 3/12/22,2000-01-01 00:00:00,RCP + RABIA,BOEHRINGER,0.0,0.0,sin referencia,sin nota,2000-01-01 00:00:00,2000-01-01 00:00:00,6435,2
