id,NOMBRE,SEXO,FECHA_NAC,deceso,observaciones,nro_chip,socio,enable,clienteId,colorId,razaId,especieId
1738,INDIA,HEMBRA,2011-02-20T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1418,7,262,1
1739,JIMMY,MACHO,2012-03-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1393,4,344,2
1740,DIEGO,MACHO,2012-03-08T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1394,1,331,1
1741,PICHU,HEMBRA,2004-05-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1346,10,330,1
1742,DULCE,MACHO,2012-02-21T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1347,27,334,1
1743,PRINCESA,HEMBRA,2012-03-08T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1394,10,331,1
1744,MAYA,HEMBRA,2011-12-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1348,10,340,1
1745,CACHORROS MASTIN NAPOLITANO,INDEFINIDO,2012-05-18T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1419,4,45,1
1746,FACUNDO,MACHO,2012-04-30T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1420,18,375,1
1747,COCHI,MACHO CASTRADO,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1285,25,344,2
1748,SASHA,HEMBRA,2005-11-24T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1421,9,334,1
1749,CHUKY,MACHO,2011-03-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,330,4,375,1
1750,ANTONELLA,HEMBRA,2012-04-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1423,1,326,1
1751,NINA,HEMBRA,2012-04-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1424,24,340,1
1752,MORENA,HEMBRA,2011-09-05T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1349,7,389,1
1753,SIMÃ‹N,MACHO,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1395,4,500,1
1754,PASCUAL,MACHO CASTRADO,2007-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1425,25,344,2
1755,LORENZO,MACHO,2006-01-30T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1350,10,330,1
1756,GITANA,HEMBRA,2012-05-13T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1396,23,56,1
1757,DOTI,HEMBRA,2012-03-30T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1426,18,326,1
1758,FLOKI,MACHO,2012-01-20T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1351,10,330,1
1759,MAX,MACHO,2010-01-13T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1427,1,79,1
1760,ZULU,MACHO,2011-10-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1352,3,340,1
1761,HURÃ‹N,MACHO,2010-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1428,7,262,1
1762,TABA,MACHO,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1124,18,343,1
1763,SCOOBY,MACHO,2011-09-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1429,6,79,1
1764,KINI,HEMBRA CASTRADA,1998-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1430,2,326,1
1765,LORENZO,MACHO,2012-05-17T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1431,1,340,1
1766,NIEVE,HEMBRA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1432,9,333,1
1767,AMBAR,HEMBRA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1353,11,343,1
1768,FLONDRA,HEMBRA,2011-11-16T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1433,18,59,1
1769,MONOLA,HEMBRA,2012-02-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,330,46,344,2
1770,SIN NOMBRE,MACHO,2012-03-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1354,1,326,1
1771,HOMERO,MACHO,2012-04-15T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1406,23,174,1
1772,ZULU,MACHO,2011-10-21T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1355,3,343,1
1773,PELE,MACHO,2012-05-08T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1434,2,332,1
1774,TATO,MACHO CASTRADO,2005-10-22T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1435,15,344,2
1775,MARLY,MACHO,2012-05-18T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1437,10,331,1
1776,SIMBA,HEMBRA,2011-07-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1438,18,338,1
1777,TUKY,MACHO,2012-04-06T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1397,68,197,1
1778,MARUJA,HEMBRA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1439,3,326,1
1779,LULU,MACHO,2011-10-31T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1398,3,345,2
1780,MORENA,HEMBRA,2011-01-21T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1440,3,330,1
1781,PERRO,INDEFINIDO,2012-05-21T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1441,1,330,1
1782,PANCHO,MACHO,2012-11-15T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1249,1,202,1
1783,RUFO,MACHO,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1442,3,340,1
1784,TINA,HEMBRA,2011-12-23T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1356,6,79,1
1785,LOBO,MACHO,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,481,10,341,1
1786,DALI,MACHO,2010-10-12T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1443,10,330,1
1787,CHOLO,MACHO,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1357,18,326,1
1788,JULIETA,HEMBRA,2012-05-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1358,1,74,1
1789,CHANEL,HEMBRA CASTRADA,1993-11-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1359,1,344,2
1790,SASHA,HEMBRA,2005-09-14T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1360,10,331,1
1791,THEO,MACHO,2006-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1444,7,74,1
1792,FILIPO,MACHO,2012-01-25T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1361,1,299,1
1793,BLACKY,MACHO,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1445,3,330,1
1794,TITAN,MACHO,2012-03-27T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1446,6,79,1
1795,DUKE,MACHO CASTRADO,1997-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1362,1,343,1
1796,GRETA,HEMBRA,2008-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1447,1,45,1
1797,PRETO,HEMBRA,2012-03-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,330,1,340,1
1798,HARUSA,HEMBRA,2012-03-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,330,1,330,1
1799,LUBA,HEMBRA,2012-01-10T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1365,7,389,1
1800,NERÃ‹N,MACHO CASTRADO,2008-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1447,1,45,1
1801,CHIQUITA,HEMBRA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1448,1,326,1
1802,SAI,HEMBRA,1998-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1366,45,326,1
1803,BEBE,INDEFINIDO,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1367,1,500,16
1804,LUNA,HEMBRA,2011-12-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1343,1,326,1
1805,COCO,HEMBRA,2003-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1090,9,39,1
1806,PUPO,MACHO,2005-03-27T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1091,3,218,1
1807,BUDA,MACHO,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1368,3,218,1
1808,LULY,HEMBRA,2012-03-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1449,6,326,1
1809,SAMI,MACHO,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1092,1,330,1
1810,HIJO,MACHO,2010-03-10T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1093,18,326,1
1811,GRAFO,MACHO,2012-02-15T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,933,1,389,1
1812,TATI,HEMBRA,2001-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1094,9,334,1
1813,TIMBO,MACHO,2012-05-12T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,693,7,338,1
1814,CORBATA,MACHO,2010-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,330,25,62,1
1815,SIMÃ‹N,MACHO,2009-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1163,3,330,1
1816,ROCCO,MACHO,2012-06-16T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1465,23,174,1
1817,YIMBO,MACHO,2001-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1466,3,341,1
1818,SHEILA,HEMBRA,2006-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1467,6,79,1
1819,MER,HEMBRA CASTRADA,2005-09-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1451,1,201,2
1820,TRUFI,MACHO,2009-06-06T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,701,1,111,1
1821,LARA,HEMBRA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1299,23,326,1
1822,OPRAH,HEMBRA,2012-04-05T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1468,3,182,1
1823,QUINQUE,HEMBRA CASTRADA,2001-07-16T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1469,18,273,1
1824,LUCKY,MACHO,1991-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1040,1,326,1
1825,TOBA,MACHO,2012-05-20T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1470,1,162,1
1826,NANO,MACHO,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1471,9,334,1
1827,LULU,HEMBRA,1999-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1472,9,333,1
1828,SAM,MACHO,2010-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,116,29,62,1
1829,RAMSES,MACHO,2010-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1473,1,201,2
1830,APOLO,MACHO,2010-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1474,18,389,1
1831,SANTINO,MACHO,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,156,1,45,1
1832,KIRAUA,MACHO,2009-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,330,7,338,1
1833,LUNA,HEMBRA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1476,1,500,1
1834,SASHA,HEMBRA,2008-12-24T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1452,3,218,1
1835,NACHA,HEMBRA,2007-10-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1477,10,331,1
1836,PEPE,MACHO,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1453,29,500,2
1837,BIANCA,HEMBRA,2012-06-30T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1074,1,326,1
1838,AVEIA,HEMBRA CASTRADA,2000-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1454,10,330,1
1839,SAM,MACHO,2012-05-03T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1478,1,201,2
1840,FEDERICO,MACHO,2012-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1455,42,344,2
1841,BALTAZAR,MACHO,2012-09-30T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1479,18,241,1
1842,NENA,HEMBRA,2011-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,243,3,344,2
1843,MUMY,HEMBRA,2012-05-18T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1345,27,333,1
1844,NEGRITA,HEMBRA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,481,3,326,1
1845,PRINCESA,HEMBRA,2012-06-25T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1481,9,333,1
1846,POPEYE,INDEFINIDO,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1482,1,500,1
1847,MORA,HEMBRA,2012-06-30T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1483,10,331,1
1848,HALI,HEMBRA,2012-07-10T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1484,25,326,1
1849,MIA,HEMBRA,2012-07-15T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1485,1,333,1
1850,CORBATA,MACHO,2010-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1456,25,349,1
1851,MIKA DE BELGUM BISA,HEMBRA CASTRADA,2006-05-07T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1486,3,101,1
1852,PETER,MACHO CASTRADO,2010-11-24T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1486,3,101,1
1853,NINA,HEMBRA,2012-05-17T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1310,9,333,1
1854,LUCKY,HEMBRA CASTRADA,2011-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1487,25,326,1
1855,BELA,HEMBRA,2012-06-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1488,18,241,1
1856,SUSSY,HEMBRA,2012-06-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,3,30,326,1
1857,ESTRELLA,HEMBRA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,918,15,326,2
1858,VIRUTA,MACHO,2012-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1489,1,344,2
1859,BARKLEY,MACHO,2012-05-12T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,733,1,197,1
1860,ROCKY,MACHO,2012-05-27T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1458,7,326,1
1861,CANELA,HEMBRA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,788,1,343,1
1862,TIZON,MACHO,2003-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,788,3,344,2
1863,LOLA,HEMBRA,2011-09-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1460,9,334,1
1864,BECA,HEMBRA,2012-04-27T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1461,23,62,1
1865,HAMI,HEMBRA,2012-01-07T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1490,24,330,1
1866,LUCY,HEMBRA,1992-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1491,1,92,1
1867,JUNIOR,MACHO,2012-06-03T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1492,1,389,1
1868,RASH,MACHO,2011-08-10T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1462,29,343,1
1869,GITANO,MACHO,1997-12-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1493,1,326,1
1870,BETO,MACHO,2010-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,330,18,193,1
1871,SASHA,HEMBRA,2006-03-20T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1495,9,500,1
1872,LUNA MARIA,HEMBRA,2007-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1463,9,333,1
1873,BETO,MACHO,2012-07-15T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1496,18,326,1
1874,CANELA,HEMBRA,2012-03-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1464,18,326,1
1875,BONNIE,HEMBRA,2012-08-10T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1511,1,333,1
1876,PIRU,MACHO,2002-04-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1512,7,338,1
1877,LUNA,HEMBRA,2008-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1513,15,326,1
1878,PAMPA,HEMBRA,2008-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1497,7,338,1
1879,ARON,MACHO,2011-11-27T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1514,10,330,1
1880,ROCO,MACHO,2010-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1498,1,201,2
1881,BUBU,MACHO,2010-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1119,23,174,1
1882,KLAUS,MACHO,2012-07-15T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1499,3,324,1
1883,SOFIA,HEMBRA,2012-07-19T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1515,22,333,1
1884,SOFIA,HEMBRA,2012-07-25T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1516,22,333,1
1885,AQUILES,MACHO,2004-06-11T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1517,24,330,1
1886,FRANK,MACHO,2012-05-25T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1518,18,148,1
1887,KIBA,HEMBRA,2012-07-08T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1519,23,62,1
1888,PELE,MACHO CASTRADO,2011-12-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1362,3,326,1
1889,BATUKE,MACHO,2007-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1520,1,326,1
1890,MARIA,HEMBRA CASTRADA,2008-02-23T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1469,30,326,1
1891,RULO,MACHO,2006-03-26T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1500,9,333,1
1892,KISSYFUR,MACHO CASTRADO,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1521,48,344,2
1893,ROMA,HEMBRA,2005-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1501,10,330,1
1894,THOR,MACHO,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,215,52,45,1
1895,KIRA,HEMBRA,2012-05-03T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1522,1,326,1
1896,CABURE,MACHO,2005-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1523,29,62,1
1897,GUIZMO,MACHO,2010-07-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1502,1,197,1
1898,MIEL,HEMBRA CASTRADA,2001-03-20T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1469,18,344,2
1899,LOLA,HEMBRA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1524,3,333,1
1900,FITO,MACHO,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1525,1,500,8
1901,IRINA,HEMBRA CASTRADA,2012-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1526,1,344,2
1902,CHACHO,MACHO,2002-10-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1527,1,344,2
1903,HARRY,MACHO,2012-10-05T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,330,18,326,1
1904,UMIZUMI,HEMBRA CASTRADA,2012-03-07T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,330,6,79,1
1905,SARA,HEMBRA,2005-11-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1503,25,343,1
1906,AQUILES,HEMBRA,2011-10-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1530,13,383,1
1907,SOFIA,HEMBRA,2005-11-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1504,18,326,1
1908,ROCCO,MACHO,2010-08-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1531,7,338,1
1909,CHARLOTI,HEMBRA,2012-08-10T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1502,30,324,1
1910,BLUE,MACHO,2012-04-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1532,4,161,1
1911,MIRTA,HEMBRA,2012-07-08T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1341,25,62,1
1912,MAMUT,MACHO,1995-10-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1533,15,120,2
1913,RAMON,MACHO CASTRADO,2006-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1533,52,1,2
1914,ASTOR,MACHO,2009-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1534,4,179,1
1915,FORLAN,MACHO,2002-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1505,10,326,1
1916,CARBONERO,MACHO,2011-04-04T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1535,4,45,1
1917,SATAN,MACHO,2008-11-24T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1505,18,222,1
1918,JOLIE,INDEFINIDO,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1505,1,351,1
1919,UNNA,HEMBRA,2012-08-07T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1505,1,351,1
1920,POLY,MACHO,2009-10-16T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1535,9,334,1
1921,AMMA,HEMBRA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1409,7,45,1
1922,OSA,HEMBRA,2012-09-10T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1506,3,340,1
1923,MORA,HEMBRA,2012-08-15T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,880,3,340,1
1924,SABINA,HEMBRA,2005-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1536,1,328,1
1925,UMA,HEMBRA,2012-04-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1537,1,79,1
1926,UNA,HEMBRA,2012-08-07T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1507,1,351,1
1927,ROCO,MACHO,2012-08-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1508,3,340,1
1928,SASHA,HEMBRA,2011-10-10T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1538,30,124,1
1929,NINA,HEMBRA,2001-01-01T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,330,9,334,1
1930,MAULA,HEMBRA CASTRADA,2006-09-25T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1096,1,344,2
1931,CHELSE,HEMBRA,2012-07-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1509,10,330,1
1932,LADY DI,HEMBRA,2012-05-11T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,330,18,74,1
1933,NIKI,HEMBRA CASTRADA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1539,15,344,2
1934,TOTÃ‹,MACHO,2012-09-27T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1558,30,324,1
1935,SHARA,HEMBRA,2018-04-02T00:00:00.000Z,1990-01-01,Sin observaciones,000000000,FALSE,TRUE,1559,18,338,1
