id,NOMBRE,SEXO,FECHA_NAC,deceso,observaciones,nro_chip,socio,enabled,clienteId,colorId,razaId,especieId
201,LULA,HEMBRA,2009-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,329,1,197,1
202,ODDY,MACHO,2007-10-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,330,18,74,1
203,SUMO,MACHO,2011-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,131,3,371,1
204,CHAPI,MACHO,2007-10-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,1,343,1
205,LADY ANITA,HEMBRA,2006-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,133,1,500,1
206,VIOLETA,HEMBRA,2008-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,332,10,330,1
207,CHASCONA,HEMBRA,2010-12-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,134,4,120,2
208,RABITO,MACHO,2009-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,333,18,326,1
209,ATHO,MACHO,2098-05-19T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,135,23,246,1
210,GATO,MACHO,2010-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,100,1,344,2
211,MALEVO,MACHO,2006-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,334,1,338,1
212,ALIF,HEMBRA,2009-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,135,23,246,1
213,ELISABETH,HEMBRA,2009-12-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,96,1,326,1
214,CHIQUITA,HEMBRA,2010-04-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,1,500,1
215,CANELA,HEMBRA,2008-03-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,335,1,328,1
216,MALU,HEMBRA,2011-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,97,9,104,1
217,LUNA,HEMBRA,2009-12-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,137,34,374,1
218,ROQUI,MACHO,2009-05-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,336,1,324,1
219,BONY,HEMBRA,2001-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,3,218,1
220,TOR,MACHO,2011-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,30,326,1
221,HUMA,HEMBRA ENTERA,2008-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,138,1,197,1
222,TANGO,MACHO,2002-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,3,326,1
223,CHICA,HEMBRA,2011-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,3,340,1
224,NINETTE,HEMBRA,2007-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,139,1,334,1
225,ROCO,MACHO,2011-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,151,1,79,1
226,PAYASA,HEMBRA,2002-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,1,326,1
227,ZOE,HEMBRA,2007-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,141,1,79,1
228,TUERTA NOCHERA,HEMBRA,2001-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,3,345,2
229,RONIN,MACHO,2011-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,18,326,1
230,GATI,MACHO,2006-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,142,3,344,2
231,JAIMITO,MACHO,2001-12-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,4,326,2
232,CLARITA,HEMBRA,2009-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,143,23,374,1
233,PANCHA,,2005-05-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,1,500,1
234,CIMARRON,MACHO,2006-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,144,16,338,1
235,NANO,MACHO,2005-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,145,18,326,1
236,PANCHO,MACHO,2010-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,146,3,330,1
237,TANGA,MACHO,2006-04-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,1,326,1
238,KONGA,HEMBRA CASTRADA,2010-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,34,218,1
239,OSITO,HEMBRA CASTRADA,2011-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,3,326,1
240,SNOW FLAKE,MACHO CASTRADO,2011-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,340,1,57,1
241,MILOS,MACHO,2006-10-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,147,1,334,1
242,DROOPI,MACHO,2011-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,99,1,326,1
243,PELUSA,HEMBRA,2011-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,18,326,1
244,LORENZO,MACHO,2005-03-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,148,1,29,1
245,TAMO,MACHO,2011-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,100,1,273,1
246,MANTITA,HEMBRA,2011-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,1,326,1
247,PEPE,MACHO,2005-03-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,148,1,347,1
248,TOMY,MACHO,2011-04-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,1,326,1
249,GRISLEY,MACHO,2011-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,18,326,1
250,CARLOTA,HEMBRA,2005-03-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,148,1,124,1
251,QUICKY,HEMBRA CASTRADA,2011-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,102,1,326,1
252,MORA,HEMBRA CASTRADA,2011-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,342,3,379,1
253,MILLIE,HEMBRA,2011-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,46,120,2
254,RODRIGUEZ,MACHO,2010-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,149,1,500,1
255,TITANO,MACHO,2011-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,10,1,79,1
256,NERON,MACHO,2010-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,150,1,197,1
257,COLITA,MACHO,2009-12-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,344,18,326,1
258,MAX,MACHO,2011-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,103,1,324,1
259,PANDA,HEMBRA,2010-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,151,1,326,1
260,SAPUCA,MACHO,2004-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,104,23,326,1
261,PANDA 2,HEMBRA,2010-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,151,10,331,1
262,BRUSH,MACHO,2006-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,105,7,74,1
263,BONGO,MACHO,2007-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,7,74,1
264,LUNA,HEMBRA,2008-03-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,1,79,1
265,MAGIE,HEMBRA,2009-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,1,79,1
266,PANCHA,HEMBRA,2011-05-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,151,1,331,1
267,COCKI,,2009-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,107,1,500,6
268,BETTY,HEMBRA,2005-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,345,1,62,1
269,JUANCHO,MACHO,2006-04-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,1,197,1
270,SASHA,HEMBRA,2006-12-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,108,1,333,1
271,LILI,HEMBRA,2010-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,154,1,331,1
272,WILMA,HEMBRA CASTRADA,2003-05-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,345,1,161,1
273,PACO,MACHO,2008-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,109,1,347,1
274,ZORRO,MACHO,2003-12-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,345,1,343,1
275,LUA,HEMBRA,2007-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,109,1,326,1
276,NEGRONE,MACHO,2006-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,345,1,343,1
277,ALFONSA,HEMBRA,2007-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,109,1,326,1
278,PANTALON,MACHO,2006-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,345,1,343,1
279,PACO 2,MACHO,2009-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,109,1,179,1
280,JULIETA,HEMBRA,2011-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,346,3,500,1
281,HANNA,HEMBRA,2008-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,110,1,330,1
282,ROMINA,HEMBRA,2010-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,347,1,326,1
283,SOL,HEMBRA,2010-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,111,10,328,1
284,GISPY,HEMBRA,2006-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,1,79,1
285,LUCAS,MACHO,2005-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,112,1,79,1
286,DUKE,MACHO,2010-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,349,1,79,1
287,TICO,MACHO,2009-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,113,18,326,1
288,TOMY,MACHO,2010-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,1,334,1
289,BEL?N,HEMBRA,2008-12-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,114,10,331,1
290,NICKY,MACHO,2011-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,351,1,334,1
291,CACHORRA,HEMBRA,2009-03-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,1,79,1
292,PINKY,HEMBRA,2006-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,115,1,124,1
293,GERONIMO,MACHO,2003-12-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,116,7,74,1
294,SHICA,HEMBRA,2007-05-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,156,7,500,1
295,FILA,HEMBRA,2009-10-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,156,1,500,1
296,LOLA,HEMBRA,2009-10-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,116,34,326,1
297,ROC?O,HEMBRA,2009-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,117,23,344,2
298,MILA,HEMBRA CASTRADA,2009-05-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,156,4,310,1
299,LOLA,HEMBRA,2010-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,118,24,330,1
300,CHICHE,MACHO,2010-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,352,1,344,2
301,MINIMUS / POUCE,HEMBRA,2009-05-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,157,3,345,2
302,SOLE,HEMBRA,2008-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,353,1,79,1
303,NACHA,HEMBRA CASTRADA,2011-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,1,112,1
304,SALMA,HEMBRA,2010-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,354,1,326,1
305,SKAY,MACHO,2011-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,3,326,1
306,HOS,MACHO,2007-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,353,1,79,1
307,MILIE,HEMBRA CASTRADA,2008-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,386,1,344,2
308,APACHE,MACHO,2006-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,353,1,99,1
309,DUKE,MACHO,2010-10-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,4,310,1
310,BRUNA,HEMBRA,2010-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,386,2,218,1
311,PAZ NINONI,HEMBRA,2009-12-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,355,4,344,2
312,BIANCA,HEMBRA CASTRADA,2010-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,386,1,345,2
313,TEO,MACHO,2005-03-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,1,74,1
314,(BERNARDINA) GERONIMA,HEMBRA,2010-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,386,1,344,2
315,PAPUSA,HEMBRA,2007-04-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,3,500,1
316,NAKIZ? NINAKI,HEMBRA,2010-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,355,23,344,2
317,PUMA,HEMBRA,2011-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,386,1,344,2
318,HOLA,HEMBRA,2009-05-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,162,24,330,1
319,NUKO,MACHO,2008-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,387,61,324,1
320,MINONO,MACHO,2006-12-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,355,1,344,2
321,FELINO,HEMBRA,2010-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,386,1,344,2
322,MICONINOKI,MACHO,2008-04-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,355,1,344,2
323,ABREU,MACHO,2011-04-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,163,1,79,1
324,LAB,MACHO,2007-03-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,3,330,1
325,FELINO,MACHO CASTRADO,2008-12-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,355,4,344,2
326,POPI,HEMBRA,2009-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,1,328,1
327,FERNANDO,MACHO,2004-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,164,3,330,1
328,CHENKY,MACHO,2000-10-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,3,218,1
329,SASHA,HEMBRA,2099-02-19T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,165,10,330,1
330,AMENOIF,MACHO,2004-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,356,7,500,1
331,ALEXIA,HEMBRA CASTRADA,2011-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,1,79,1
332,SAIRA,HEMBRA,2008-10-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,166,1,79,1
333,ESMERALDA,HEMBRA,2009-04-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,357,1,378,1
334,JERRY,MACHO,2008-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,392,10,328,1
335,SCOTH,MACHO,2008-12-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,358,10,331,1
336,CHIQUITA,HEMBRA,2007-05-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,393,1,161,1
337,NICO,MACHO,2007-03-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,167,1,197,1
338,FIDEL,MACHO,2009-05-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,4,326,1
339,MARA (MA ANTONELA),HEMBRA,2009-03-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,394,4,124,1
340,CHOCO,MACHO,2007-12-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,24,330,1
341,LUCAS,MACHO,2011-04-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,395,18,326,1
342,APOLO,MACHO,2011-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,169,3,330,1
343,CURADE,MACHO,2006-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,360,16,500,1
344,YACKI,HEMBRA,2001-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,396,34,371,1
345,LESLY,HEMBRA,2005-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,1,326,1
346,NAOMI,HEMBRA,2002-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,396,34,371,1
347,LUCHO,MACHO,2009-12-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,170,1,201,2
348,NEGRO,MACHO,2010-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,3,326,1
349,OVEJERO,MACHO,2011-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,397,1,79,1
350,SOL,HEMBRA,2008-12-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,171,10,331,1
351,OLIVIA,HEMBRA,2006-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,363,1,330,1
352,OVEJERO 2,MACHO,2008-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,397,1,99,1
353,FLOPI,HEMBRA,2009-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,397,1,334,1
354,YUCA,HEMBRA,2008-10-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,172,1,79,1
355,NINA,HEMBRA,2006-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,398,18,326,1
356,NEGRITA,HEMBRA,2010-03-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,172,3,500,1
357,SILVESTRE,MACHO CASTRADO,2007-12-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,7,344,2
358,CHUCKY,,2011-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,365,1,92,1
359,TIJUCA,MACHO,2009-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,1,324,1
360,LOBITA,HEMBRA,2001-10-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,172,1,79,1
361,CHIQUITA,HEMBRA,2011-03-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,1,343,1
362,MANUEL,MACHO,2004-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,400,1,343,1
363,FILIBERTO,MACHO,2005-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,401,18,326,1
364,SURICATO,MACHO CASTRADO,2011-03-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,1,345,2
365,MALAIKA,HEMBRA,2007-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,402,1,299,1
366,REINA,HEMBRA,2008-10-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,172,1,79,1
367,LULI,HEMBRA,2007-12-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,403,1,326,1
368,SAM,MACHO,2003-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,172,10,330,1
369,PEPE,MACHO,2009-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,404,10,340,1
370,FRAULIN,HEMBRA,2001-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,172,1,79,1
371,BROWNY,MACHO,2010-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,405,2,333,1
372,RENATA,HEMBRA,2010-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,406,1,334,1
373,FLOR,HEMBRA,2001-10-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,172,10,330,1
374,LOLITA,HEMBRA,2008-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,1,334,1
375,SOL,HEMBRA,2003-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,172,10,330,1
376,PERRO,MACHO,2008-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,1,500,1
377,LUNA,HEMBRA,2009-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,34,326,1
378,SUGAR,HEMBRA,2003-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,172,10,330,1
379,TOMMY,MACHO,2009-04-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,410,1,182,1
380,SANDY,HEMBRA,2003-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,172,10,330,1
381,CALA,HEMBRA,2003-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,365,1,343,1
382,MAIA,HEMBRA CASTRADA,2005-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,411,1,79,1
383,VIENNA,HEMBRA CASTRADA,2006-06-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,412,10,331,1
384,SERRANA,HEMBRA,2003-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,172,10,330,1
385,JUNIOR,MACHO,2005-07-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,365,1,92,1
386,CID,MACHO CASTRADO,2008-05-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,412,4,120,2
387,FLUFFY,HEMBRA,2006-03-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,368,1,334,1
388,SOL,HEMBRA,2007-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,412,4,201,2
389,XSPECIAL,MACHO CASTRADO,2008-05-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,412,1,58,2
390,MAIA,HEMBRA,2009-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,369,1,62,1
391,KITY,HEMBRA,2002-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,412,3,324,1
392,FELINO,HEMBRA,2009-01-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,369,23,344,2
393,CHOCOLATE,,2008-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,412,1,201,2
394,PILTRAFA,HEMBRA,2010-03-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,370,1,326,1
395,NUNU,HEMBRA,2006-11-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,412,1,120,2
396,TANGO,MACHO,2006-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,371,10,328,1
397,BLUE,MACHO,2007-02-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,413,1,296,2
398,LOBA,HEMBRA,2003-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,172,1,79,1
399,BILLIE,MACHO CASTRADO,2008-03-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,413,1,355,2
400,BELLA,HEMBRA,2009-12-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,42,18,326,1
401,PEPE,MACHO CASTRADO,2011-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,123,1,333,1
402,SAM 2,MACHO,2003-09-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,172,1,330,1
403,MERLOT,MACHO,2011-08-20T00:00:00.000Z,1000-01-01,Sin observaciones,000000000,FALSE,TRUE,415,7,338,1
