id,nombre,sexo,nacimiento,deceso,observaciones,nro_chip,socio,enabled,clienteId,colorId,razaId,especieId
232,NEGRITA,Hembra,2018-05-22,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3028,1,31,1
233,TINA,Hembra,2018-01-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1788,1,136,2
234,MILO,Macho,2016-05-07,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3031,1,10,1
235,LUISA,Hembra,2018-01-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1788,1,136,2
236,MIA,Hembra,2019-02-12,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3031,10,10,1
237,MORA,Hembra,2016-12-08,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1791,10,25,1
238,LULY,Hembra,2013-03-17,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1795,4,136,2
239,JACK,Macho,2018-05-08,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3033,1,19,1
240,Elsa,Hembra,2020-03-13,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1795,1,85,1
241,PIPOCA,Hembra,2018-05-29,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3036,10,10,1
242,GINA,Hembra,2008-03-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1797,2,5,1
243,MIA,Hembra,2011-08-22,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3037,34,31,1
244,THEODORE,Macho,2012-02-19,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1797,11,31,1
245,CUCHO,Macho,2013-03-14,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3039,9,31,1
246,SIMON,Macho,2017-11-20,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1802,1,31,1
247,LUNA,Hembra,2014-12-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3039,1,31,1
248,SOUFFLE,Hembra,2014-03-18,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1805,1,29,1
249,HERMETO,Macho,2012-02-13,2022-12-06,"Sin observaciones",0000000000,FALSE,TRUE,3039,1,6,1
250,KAY,Macho,2018-02-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1816,7,31,1
251,"CARICO LANG",Macho,2012-09-16,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,1819,15,146,2
252,PIPPA,Hembra,2011-12-14,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3039,1,31,1
253,MOLLY,Hembra,2008-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2570,9,26,1
254,ENANA,Hembra,2007-02-12,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3041,9,31,1
255,COSHI,Hembra,2016-04-05,1000-01-01,"LLEVA EQUILIBRIO ALLL BREEDS",0000000000,FALSE,TRUE,2570,2,31,1
256,LULI,Hembra,2007-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3043,10,17,1
257,NEGRA,Hembra,2018-03-03,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2337,3,31,1
258,MARLY,Hembra,2016-03-06,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3045,10,31,1
259,HERCULES,Macho,2018-04-28,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2338,1,20,1
260,ALI,Hembra,2018-06-17,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3047,30,31,1
261,LUNA,Hembra,2006-09-06,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2352,1,31,1
262,FIONA,Hembra,2019-04-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3047,4,61,1
263,NINA,Hembra,2013-08-10,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2353,11,31,1
264,MELEK,Hembra,2018-05-27,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3050,11,10,1
265,TOBY,Macho,2013-08-10,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2353,9,28,1
266,NEWTON,Macho,2014-03-02,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3051,23,31,1
267,GROBY,Macho,2018-04-07,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2355,1,20,1
268,PERICLES,Macho,2018-03-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2355,1,136,2
269,IRLANDA,Hembra,2018-05-20,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3054,3,20,1
270,BLAKE,Macho,2001-10-14,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2356,1,29,1
271,ABBY,Hembra,2018-03-19,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3056,1,119,2
272,MINGA,Hembra,2014-03-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2426,7,31,1
273,CLOYS,Hembra,2016-12-04,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3056,34,45,1
274,TINA,Hembra,2016-10-12,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2427,9,136,2
275,CLEA,Hembra,2014-10-06,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3058,2,17,1
276,POCHITA,Hembra,2018-08-11,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2427,4,136,2
277,MIEL,Hembra,2007-05-30,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2428,1,31,1
278,EROS,Macho,2018-04-11,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3060,6,20,1
279,HERCULES,Macho,2017-12-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3062,1,31,1
280,POROTO,Macho,2016-02-03,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,2429,3,31,1
281,RUDY,Macho,2012-03-02,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3064,1,39,1
282,AMANDA,Hembra,2014-07-17,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3064,11,39,1
283,BONIKA,Hembra,2012-06-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3066,9,2,1
284,MERLI,Macho,2018-06-10,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3068,4,35,1
285,CHISPITA,Hembra,2015-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3068,1,31,1
286,Rita,Hembra,2017-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3068,1,136,2
287,Zorro,Macho,2020-02-28,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3068,1,31,1
288,CHI,Hembra,2016-02-15,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3198,1,136,2
289,FELIPE,Macho,2015-06-06,2020-02-19,"Sin observaciones",0000000000,FALSE,TRUE,3202,7,39,1
290,MULENGA,Hembra,2018-08-02,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3001,11,28,1
291,ROCKY,Macho,2018-08-18,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3004,1,43,1
292,MOMO,Macho,2012-09-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3070,9,146,2
293,DUNKEL,Macho,2013-12-18,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3005,3,24,1
294,GLADSTONE,Macho,2017-07-27,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3072,1,39,1
295,Wally,Macho,2023-07-07,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3005,45,11,1
296,SIMON,Macho,2013-02-18,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3074,16,136,2
297,SOL|,Hembra,2018-08-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3007,1,31,1
298,CLARA,Hembra,2014-03-19,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3076,11,10,1
299,BOO,Macho,2015-01-15,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3009,11,13,1
300,ZIGGY,Macho,2020-11-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3076,1,31,1
301,Rosa,Hembra,2020-12-10,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3009,1,31,1
302,ISA,Hembra,2018-07-18,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3012,6,20,1
303,KIRI,Macho,2008-05-12,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3078,1,136,2
304,Laika,Hembra,2024-05-12,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3012,1,31,1
305,FOXY,Hembra,2005-06-25,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3078,1,136,2
306,DINA,Hembra,2006-11-12,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3014,11,31,1
307,DIOSITO,Macho,2016-04-12,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3078,1,136,2
308,PUMBA,Macho,2015-06-25,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3014,9,28,1
309,Moly,Hembra,2013-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3078,1,31,1
310,CHLOE,Hembra,2019-09-27,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3014,24,31,1
311,SALCHICON,Macho,2015-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3015,1,47,1
312,BOBBY,Macho,2015-08-06,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3080,11,29,1
313,Polo,Macho,2018-04-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3015,4,28,1
314,MIA,Hembra,2018-05-22,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3083,4,136,2
315,MIA,Hembra,2016-12-26,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3017,2,17,1
316,LEONARDO,Macho,2022-01-14,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3083,1,136,2
317,???,Hembra,2002-09-12,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3019,11,31,1
318,Gatita,Hembra,2010-05-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3085,25,136,2
319,MIUXA,Hembra,2010-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3019,1,31,1
320,Ramon,Macho,2010-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3085,1,47,1
321,Rabito,Macho,2018-03-12,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3019,1,19,1
322,RITA,Hembra,2016-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3085,1,47,1
323,TIGRE,Macho,2018-01-24,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3021,1,136,2
324,COCO,Macho,2018-03-17,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3087,23,19,1
325,SADU,Hembra,2018-06-15,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3023,11,31,1
326,OTTO,Macho,2010-12-20,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3025,2,48,1
327,PACO,Macho,2011-11-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3089,1,19,1
328,CHANNEL,Hembra,2008-05-12,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3027,1,31,1
329,NINA,Hembra,2020-02-27,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3089,3,31,1
330,MATEO,Macho,2009-01-13,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3029,9,135,1
331,ROCCO,Macho,2018-03-03,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3093,3,39,1
332,MIRANDA,Hembra,2017-09-06,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3029,9,135,1
333,CHARY,Macho,2015-02-15,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3093,1,39,1
334,BEYONCE,Hembra,2007-03-10,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3029,14,31,1
335,MAIKY,Macho,2018-05-27,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3094,1,19,1
336,BOBY,Macho,2010-10-10,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3030,9,28,1
337,MONITA,Hembra,2018-05-09,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3097,3,39,1
338,LOLA,Hembra,2010-07-02,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3030,1,31,1
339,TRUENO,Macho,2017-09-03,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3032,23,119,2
340,PAPO,Macho,2017-08-31,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3099,7,136,2
341,TILO,Macho,2012-06-06,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3032,11,10,1
342,PANCHO,Macho,2019-01-01,2024-02-06,"Sin observaciones",0000000000,FALSE,TRUE,3099,15,136,2
343,ZETA,Hembra,2007-08-01,2020-04-04,"Sin observaciones",0000000000,FALSE,TRUE,3032,11,31,1
344,Jackson,Macho,2017-08-31,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3099,9,31,2
345,Mimi,Hembra,2018-09-15,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3032,20,136,2
346,EVA,Hembra,2020-02-19,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3032,3,17,1
347,BONITA,Hembra,2016-07-02,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3102,9,28,1
348,TOTO,Macho,2015-04-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3034,4,35,1
349,TEO,Macho,2011-12-12,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3105,11,31,1
350,BRAK,Macho,2010-05-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3035,11,31,1
351,"LOLA LOLA",Hembra,2013-10-12,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3108,1,5,1
352,ROLO,Macho,2018-01-16,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3038,1,19,1
353,LUNA,Hembra,2015-03-14,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3110,1,31,1
354,Lana,Hembra,2021-05-22,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3038,1,17,1
355,LOST,Hembra,2010-01-08,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3111,11,31,1
356,GOKU,Macho,2010-05-14,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3040,9,12,1
357,TITI,Hembra,2014-07-30,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3113,11,31,1
358,ODDIE,Macho,2010-08-08,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3042,2,6,1
359,DEMBER,Macho,2018-04-11,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3116,3,31,1
360,GOOFY,Macho,2014-12-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3044,1,24,1
361,PILU,Hembra,2005-07-12,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3046,1,136,2
362,LALA,Hembra,2012-04-06,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3118,9,12,1
363,SKIPPER,Macho,2014-08-29,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3048,1,24,1
364,Goliat,Macho,2015-09-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3118,1,12,1
365,LUA,Hembra,2018-04-20,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3049,3,20,1
366,Chiqui,Macho,2014-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3118,1,136,2
367,harley,Hembra,2007-10-19,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3052,11,25,1
368,Paka,Hembra,2012-08-25,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3118,1,6,1
369,HOBER,Macho,2012-05-10,2022-05-30,"Sin observaciones",0000000000,FALSE,TRUE,3052,11,25,1
370,DORAH,Hembra,2019-11-19,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3052,2,25,1
371,Verde,Macho,2018-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3118,1,136,2
372,SONIA,Hembra,2021-07-19,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3052,1,62,1
373,TOTO,Macho,2018-04-14,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3119,1,31,1
374,SAMSON,Macho,2022-12-21,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3052,92,25,1
375,UMMA,Hembra,2018-03-13,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3120,3,136,2
376,ECO,Macho,2018-08-08,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3053,11,31,1
377,PAZ,Hembra,2018-11-10,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3120,15,136,2
378,JUANA,Hembra,2014-02-11,1000-01-01,"MAL FORMACION RENAL",0000000000,FALSE,TRUE,3055,9,12,1
379,CLHOE,Hembra,2013-01-20,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3121,34,32,1
380,IARA,Hembra,2018-07-18,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3057,3,20,1
381,SIMONA,Hembra,2018-09-09,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3059,1,41,1
382,ROY,Macho,2011-08-10,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3122,9,28,1
383,FELIPE,Macho,2010-01-10,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3059,9,28,1
384,LUNA,Hembra,2017-12-02,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3122,4,136,2
385,MORENA,Hembra,2008-01-16,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3061,1,41,1
386,MIA,Hembra,2022-05-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3122,10,31,1
387,Margarita,Hembra,2010-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3061,1,31,1
388,Sasha,Hembra,2023-06-14,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3122,3,31,1
389,INDIA,Hembra,2010-10-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3061,1,31,1
390,Chucho,Macho,2022-10-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3061,1,31,1
391,OREO,Macho,2017-09-20,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3123,1,136,2
392,JUANA,Hembra,2015-05-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3063,9,49,1
393,Lolo,Macho,2006-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3125,9,28,1
394,COBAIN,Macho,2018-02-08,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3065,1,31,1
395,LUNA,Hembra,2012-09-18,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3128,9,46,1
396,PEDRO,Macho,2018-09-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3067,58,47,1
397,CAPUCCINO,Macho,2005-11-15,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3130,1,119,2
398,TOM,Macho,2018-07-20,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3069,1,46,1
399,SCOTT,Macho,2017-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3069,1,31,1
400,Bruny,Macho,2012-07-23,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3130,1,5,1
401,CARISU,Macho,2008-01-02,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3071,1,119,2
402,LOLO,Hembra,2006-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3131,9,28,1
403,FIONA,Hembra,2018-09-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3073,3,31,1
404,ROCCO,Macho,2018-06-22,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3133,11,10,1
405,OTTO,Macho,2018-07-16,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3075,1,19,1
406,Ágata,Hembra,2019-07-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3133,3,31,2
407,LOLA,Hembra,2016-07-12,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3075,1,19,1
408,SASHA,Hembra,2007-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3137,1,28,1
409,PATAN,Macho,2017-11-21,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3077,2,6,1
410,Michigan,Macho,2018-08-20,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3077,4,136,2
411,MAX,Macho,2018-10-18,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3079,23,50,1
412,CLARITA,Hembra,2013-03-19,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3081,11,10,1
413,JARA,Hembra,2011-06-12,2023-11-11,"Sin observaciones",0000000000,FALSE,TRUE,3082,1,20,1
414,NOWIE,Macho,2009-11-12,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3140,1,124,2
415,REX,Macho,2015-02-02,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3082,3,20,1
416,MOQUI,Hembra,2023-12-11,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3082,6,20,1
417,SIMON,Macho,2017-06-08,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3143,3,47,1
418,Tita,Hembra,2023-12-13,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3082,23,31,2
419,GASPAR,Macho,2018-06-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3145,2,31,1
420,RAMON,Macho,2018-07-19,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3084,2,17,1
421,Chino,Macho,2022-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3084,1,31,1
422,NEGRO,Macho,2018-07-18,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3086,3,20,1
423,DAKOTA,Hembra,2018-10-02,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3086,6,20,1
424,KLAUS,Macho,2020-05-16,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3086,6,20,1
425,RUFO,Macho,2018-06-13,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3145,96,31,1
426,KALA,Hembra,2020-05-16,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3086,6,20,1
427,Oddie,Macho,2020-05-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3145,1,31,1
428,QUINTO,Hembra,2020-05-16,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3086,6,20,1
429,CANELA,Hembra,2018-02-16,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3166,2,31,1
430,Oso,Macho,2015-06-05,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3086,1,28,1
431,CAMPEON,Macho,2018-07-20,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3171,10,31,1
432,LADY,Hembra,2014-03-18,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3088,24,31,1
433,LADY,Hembra,2005-01-17,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3171,9,28,1
434,LUNA,Hembra,2017-09-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3090,1,136,2
435,LOLA,Hembra,2011-11-17,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3171,24,17,1
436,GRINGA,Hembra,2018-09-11,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3092,9,49,1
437,ZEPE,Macho,2015-10-03,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3095,7,43,1
438,PANTERITA,Hembra,2018-01-12,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3173,3,136,2
439,YUMMA,Hembra,2008-05-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3096,7,43,1
440,ZAIRA,Hembra,2018-07-28,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3176,3,31,1
441,Mamba,Hembra,2019-10-06,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3096,7,43,1
442,ORION,Macho,2018-06-28,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3180,9,46,1
443,UMA,Hembra,2013-10-12,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3180,1,7,1
444,LUNA,Hembra,2006-06-06,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3183,34,136,2
445,CHIS,Hembra,2010-03-08,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3185,1,146,2
446,TEDDY,Macho,2011-02-27,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3188,1,29,1
447,MULAN,Hembra,2020-06-29,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3096,1,41,1
448,DUKE,Macho,2017-08-18,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3192,7,39,1
449,LUNI,Hembra,2013-05-27,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3098,9,12,1
450,NERON,Macho,2006-03-03,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3100,41,2,1
451,LOLA,Hembra,2018-12-28,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3192,1,39,1
452,RAMON,Macho,2018-09-15,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3103,1,136,2
453,CHEISE,Hembra,2015-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3194,23,136,2
454,ECKO,Macho,2018-08-12,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3106,11,31,1
455,LULI,Hembra,2016-05-25,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3196,9,28,1
456,MORA,Hembra,2018-07-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3107,1,31,1
457,GUAICURU,Macho,2018-07-22,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3124,1,43,1
458,LUZ,Hembra,2010-02-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3126,1,12,1
459,SOFI,Hembra,2000-12-13,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3127,3,136,2
460,FELIX,Macho,2011-01-12,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3127,3,136,2
461,TOMMY,Macho,2005-09-14,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3127,11,31,1
462,OSCAR,Macho,2021-11-15,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3127,1,31,1
463,CELESTE,Hembra,2006-04-17,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3129,1,28,1
464,Salvador,Macho,2014-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3197,1,31,1
465,MARTA,Hembra,2018-06-12,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3132,11,28,1
466,Loba,Hembra,2017-02-15,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3197,1,107,1
467,FOXY,Hembra,2016-10-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3135,1,31,1
468,Lola,Hembra,2019-01-01,1000-01-01,"Sin observaciones",0000000000,FALSE,TRUE,3197,1,31,1
